bits,group_size,bias_bits,index,value
4,2,8,8,-0.90606653690338135
4,2,8,9,-0.8943248987197876
4,2,8,10,-0.85127198696136475
4,2,8,11,-0.83561646938323975
4,2,8,12,-0.8277885913848877
4,2,8,13,-0.81604695320129395
4,2,8,14,-0.8043053150177002
4,2,8,15,-0.79256355762481689
4,2,8,16,-0.78864967823028564
4,2,8,17,-0.77690804004669189
4,2,8,18,-0.76125240325927734
4,2,8,19,-0.71819961071014404
4,2,8,20,-0.70254397392272949
4,2,8,21,-0.69471621513366699
4,2,8,22,-0.68297457695007324
4,2,8,23,-0.67123293876647949
4,2,8,24,-0.66731894016265869
4,2,8,25,-0.65949118137359619
4,2,8,26,-0.64774954319000244
4,2,8,27,-0.63992166519165039
4,2,8,28,-0.63209390640258789
4,2,8,29,-0.62035226821899414
4,2,8,30,-0.56947159767150879
4,2,8,31,-0.54990220069885254
4,2,8,32,-0.54207432270050049
4,2,8,33,-0.53033268451690674
4,2,8,34,-0.52250492572784424
4,2,8,35,-0.51467704772949219
4,2,8,36,-0.50293540954589844
4,2,8,37,-0.49510765075683594
4,2,8,38,-0.48727986216545105
4,2,8,39,-0.47162425518035889
4,2,8,40,-0.41682973504066467
4,2,8,41,-0.40508806705474854
4,2,8,42,-0.3933463990688324
4,2,8,43,-0.38943246006965637
4,2,8,44,-0.38160467147827148
4,2,8,45,-0.37769079208374023
4,2,8,46,-0.36986303329467773
4,2,8,47,-0.36594915390014648
4,2,8,48,-0.3581213653087616
4,2,8,49,-0.35420742630958557
4,2,8,50,-0.35029351711273193
4,2,8,51,-0.34246575832366943
4,2,8,52,-0.33855187892913818
4,2,8,53,-0.3307240903377533
4,2,8,54,-0.31898236274719238
4,2,8,55,-0.28375732898712158
4,2,8,56,-0.27984344959259033
4,2,8,57,-0.27592957019805908
4,2,8,58,-0.27201569080352783
4,2,8,59,-0.26810178160667419
4,2,8,60,-0.26418784260749817
4,2,8,61,-0.26027396321296692
4,2,8,62,-0.25636005401611328
4,2,8,63,-0.25244617462158203
4,2,8,64,-0.24853229522705078
4,2,8,65,-0.24461841583251953
4,2,8,66,-0.24070452153682709
4,2,8,67,-0.23679062724113464
4,2,8,68,-0.23287674784660339
4,2,8,69,-0.22896280884742737
4,2,8,70,-0.22504891455173492
4,2,8,71,-0.22113502025604248
4,2,8,72,-0.21722114086151123
4,2,8,73,-0.21330726146697998
4,2,8,74,-0.20939336717128754
4,2,8,75,-0.20547947287559509
4,2,8,76,-0.20156553387641907
4,2,8,77,-0.19765165448188782
4,2,8,78,-0.19373776018619537
4,2,8,79,-0.18982386589050293
4,2,8,80,-0.18590998649597168
4,2,8,81,-0.18199610710144043
4,2,8,82,-0.17808221280574799
4,2,8,83,-0.17416831851005554
4,2,8,84,-0.17025443911552429
4,2,8,85,-0.16634050011634827
4,2,8,86,-0.16242660582065582
4,2,8,87,-0.15851271152496338
4,2,8,88,-0.15459883213043213
4,2,8,89,-0.15068495273590088
4,2,8,90,-0.14677105844020844
4,2,8,91,-0.14285716414451599
4,2,8,92,-0.13894322514533997
4,2,8,93,-0.13502934575080872
4,2,8,94,-0.13111545145511627
4,2,8,95,-0.12720155715942383
4,2,8,96,-0.12328767776489258
4,2,8,97,-0.11937379091978073
4,2,8,98,-0.11545990407466888
4,2,8,99,-0.11154601722955704
4,2,8,100,-0.10763213038444519
4,2,8,101,-0.10371818393468857
4,2,8,102,-0.099804297089576721
4,2,8,103,-0.095890410244464874
4,2,8,104,-0.091976523399353027
4,2,8,105,-0.08806263655424118
4,2,8,106,-0.084148749709129333
4,2,8,107,-0.080234862864017487
4,2,8,108,-0.076320916414260864
4,2,8,109,-0.072407029569149017
4,2,8,110,-0.06849314272403717
4,2,8,111,-0.064579255878925323
4,2,8,112,-0.060665369033813477
4,2,8,113,-0.05675148218870163
4,2,8,114,-0.052837595343589783
4,2,8,115,-0.048923708498477936
4,2,8,116,-0.045009821653366089
4,2,8,117,-0.041095875203609467
4,2,8,118,-0.03718198835849762
4,2,8,119,-0.033268101513385773
4,2,8,120,-0.029354214668273926
4,2,8,121,-0.025440327823162079
4,2,8,122,-0.021526440978050232
4,2,8,123,-0.017612554132938385
4,2,8,124,-0.013698607683181763
4,2,8,125,-0.0097847208380699158
4,2,8,126,-0.0058708339929580688
4,2,8,127,-0.0019569471478462219
4,2,8,128,0.001956939697265625
4,2,8,129,0.0058708265423774719
4,2,8,130,0.0097847133874893188
4,2,8,131,0.013698630034923553
4,2,8,132,0.0176125168800354
4,2,8,133,0.021526403725147247
4,2,8,134,0.025440320372581482
4,2,8,135,0.029354207217693329
4,2,8,136,0.033268094062805176
4,2,8,137,0.037181980907917023
4,2,8,138,0.04109586775302887
4,2,8,139,0.045009784400463104
4,2,8,140,0.048923671245574951
4,2,8,141,0.052837558090686798
4,2,8,142,0.056751474738121033
4,2,8,143,0.06066536158323288
4,2,8,144,0.064579248428344727
4,2,8,145,0.068493135273456573
4,2,8,146,0.07240702211856842
4,2,8,147,0.076320938766002655
4,2,8,148,0.080234825611114502
4,2,8,149,0.084148712456226349
4,2,8,150,0.088062629103660583
4,2,8,151,0.09197651594877243
4,2,8,152,0.095890402793884277
4,2,8,153,0.099804289638996124
4,2,8,154,0.10371817648410797
4,2,8,155,0.10763209313154221
4,2,8,156,0.11154597997665405
4,2,8,157,0.1154598668217659
4,2,8,158,0.11937378346920013
4,2,8,159,0.12328767031431198
4,2,8,160,0.12720155715942383
4,2,8,161,0.13111543655395508
4,2,8,162,0.13502933084964752
4,2,8,163,0.13894325494766235
4,2,8,164,0.1428571343421936
4,2,8,165,0.14677101373672485
4,2,8,166,0.15068493783473969
4,2,8,167,0.15459883213043213
4,2,8,168,0.15851271152496338
4,2,8,169,0.16242659091949463
4,2,8,170,0.16634048521518707
4,2,8,171,0.1702544093132019
4,2,8,172,0.17416828870773315
4,2,8,173,0.1780821681022644
4,2,8,174,0.18199609220027924
4,2,8,175,0.18590998649597168
4,2,8,176,0.18982386589050293
4,2,8,177,0.19373774528503418
4,2,8,178,0.19765163958072662
4,2,8,179,0.20156556367874146
4,2,8,180,0.20547944307327271
4,2,8,181,0.20939332246780396
4,2,8,182,0.21330724656581879
4,2,8,183,0.21722114086151123
4,2,8,184,0.22113502025604248
4,2,8,185,0.22504889965057373
4,2,8,186,0.22896279394626617
4,2,8,187,0.23287671804428101
4,2,8,188,0.23679059743881226
4,2,8,189,0.24070447683334351
4,2,8,190,0.24461840093135834
4,2,8,191,0.24853229522705078
4,2,8,192,0.25244617462158203
4,2,8,193,0.25636005401611328
4,2,8,194,0.26027393341064453
4,2,8,195,0.26418787240982056
4,2,8,196,0.26810175180435181
4,2,8,197,0.27201563119888306
4,2,8,198,0.27592957019805908
4,2,8,199,0.27984344959259033
4,2,8,200,0.28375732898712158
4,2,8,201,0.31898236274719238
4,2,8,202,0.33072406053543091
4,2,8,203,0.33855187892913818
4,2,8,204,0.34246575832366943
4,2,8,205,0.35029351711273193
4,2,8,206,0.35420739650726318
4,2,8,207,0.35812133550643921
4,2,8,208,0.36594909429550171
4,2,8,209,0.36986303329467773
4,2,8,210,0.37769079208374023
4,2,8,211,0.38160467147827148
4,2,8,212,0.38943248987197876
4,2,8,213,0.39334636926651001
4,2,8,214,0.40508806705474854
4,2,8,215,0.41682970523834229
4,2,8,216,0.47162425518035889
4,2,8,217,0.48727983236312866
4,2,8,218,0.49510765075683594
4,2,8,219,0.50293540954589844
4,2,8,220,0.51467710733413696
4,2,8,221,0.52250486612319946
4,2,8,222,0.53033268451690674
4,2,8,223,0.54207432270050049
4,2,8,224,0.54990214109420776
4,2,8,225,0.56947159767150879
4,2,8,226,0.62035226821899414
4,2,8,227,0.63209390640258789
4,2,8,228,0.63992172479629517
4,2,8,229,0.64774948358535767
4,2,8,230,0.65949118137359619
4,2,8,231,0.66731894016265869
4,2,8,232,0.67123287916183472
4,2,8,233,0.68297457695007324
4,2,8,234,0.69471621513366699
4,2,8,235,0.70254403352737427
4,2,8,236,0.71819961071014404
4,2,8,237,0.76125240325927734
4,2,8,238,0.77690804004669189
4,2,8,239,0.78864967823028564
4,2,8,240,0.79256355762481689
4,2,8,241,0.80430525541305542
4,2,8,242,0.81604695320129395
4,2,8,243,0.82778865098953247
4,2,8,244,0.83561640977859497
4,2,8,245,0.85127198696136475
4,2,8,246,0.89432483911514282
4,2,8,247,0.90606653690338135
4,2,8,248,0.9178081750869751
4,2,8,249,0.92172211408615112
4,2,8,250,0.93346381187438965
4,2,8,251,0.9373776912689209
4,2,8,252,0.94911932945251465
4,2,8,253,0.95694714784622192
4,2,8,254,0.96868884563446045
4,2,8,255,0.98825836181640625
6,2,2,0,-0.033268101513385773
6,2,2,1,-0.0058708339929580688
6,2,2,2,0.0097847133874893188
6,2,2,3,0.033268094062805176
6,2,3,0,-0.8473581075668335
6,2,3,1,-0.021526440978050232
6,2,3,2,-0.0097847208380699158
6,2,3,3,-0.0019569471478462219
6,2,3,4,0.0097847133874893188
6,2,3,5,0.021526403725147247
6,2,3,6,0.27201563119888306
6,2,3,7,0.8473581075668335
6,2,4,0,-0.88649702072143555
6,2,4,1,-0.67514681816101074
6,2,4,2,-0.47162425518035889
6,2,4,3,-0.29941293597221375
6,2,4,4,-0.16634050011634827
6,2,4,5,-0.03718198835849762
6,2,4,6,-0.025440327823162079
6,2,4,7,-0.0097847208380699158
6,2,4,8,0.0097847133874893188
6,2,4,9,0.025440320372581482
6,2,4,10,0.037181980907917023
6,2,4,11,0.16634048521518707
6,2,4,12,0.29941290616989136
6,2,4,13,0.47162425518035889
6,2,4,14,0.67514675855636597
6,2,4,15,0.88649702072143555
6,2,6,0,-0.96868884563446045
6,2,6,1,-0.90606653690338135
6,2,6,2,-0.839530348777771
6,2,6,3,-0.77299416065216064
6,2,6,4,-0.70645797252655029
6,2,6,5,-0.63992166519165039
6,2,6,6,-0.57338547706604004
6,2,6,7,-0.49902153015136719
6,2,6,8,-0.4207436740398407
6,2,6,9,-0.35029351711273193
6,2,6,10,-0.28767120838165283
6,2,6,11,-0.22896280884742737
6,2,6,12,-0.18199610710144043
6,2,6,13,-0.14285716414451599
6,2,6,14,-0.11545990407466888
6,2,6,15,-0.091976523399353027
6,2,6,16,-0.076320916414260864
6,2,6,17,-0.06849314272403717
6,2,6,18,-0.05675148218870163
6,2,6,19,-0.048923708498477936
6,2,6,20,-0.045009821653366089
6,2,6,21,-0.041095875203609467
6,2,6,22,-0.03718198835849762
6,2,6,23,-0.033268101513385773
6,2,6,24,-0.029354214668273926
6,2,6,25,-0.025440327823162079
6,2,6,26,-0.021526440978050232
6,2,6,27,-0.017612554132938385
6,2,6,28,-0.013698607683181763
6,2,6,29,-0.0097847208380699158
6,2,6,30,-0.0058708339929580688
6,2,6,31,-0.0019569471478462219
6,2,6,32,0.001956939697265625
6,2,6,33,0.0058708265423774719
6,2,6,34,0.0097847133874893188
6,2,6,35,0.013698630034923553
6,2,6,36,0.0176125168800354
6,2,6,37,0.021526403725147247
6,2,6,38,0.025440320372581482
6,2,6,39,0.029354207217693329
6,2,6,40,0.033268094062805176
6,2,6,41,0.037181980907917023
6,2,6,42,0.04109586775302887
6,2,6,43,0.045009784400463104
6,2,6,44,0.048923671245574951
6,2,6,45,0.056751474738121033
6,2,6,46,0.068493135273456573
6,2,6,47,0.076320938766002655
6,2,6,48,0.09197651594877243
6,2,6,49,0.1154598668217659
6,2,6,50,0.1428571343421936
6,2,6,51,0.18199609220027924
6,2,6,52,0.22896279394626617
6,2,6,53,0.28767120838165283
6,2,6,54,0.35029351711273193
6,2,6,55,0.42074364423751831
6,2,6,56,0.49902153015136719
6,2,6,57,0.57338547706604004
6,2,6,58,0.63992172479629517
6,2,6,59,0.70645791292190552
6,2,6,60,0.77299410104751587
6,2,6,61,0.839530348777771
6,2,6,62,0.90606653690338135
6,2,6,63,0.96868884563446045
6,2,8,0,-0.99608612060546875
6,2,8,1,-0.97651660442352295
6,2,8,2,-0.9569472074508667
6,2,8,3,-0.94129157066345215
6,2,8,4,-0.9295499324798584
6,2,8,5,-0.9099804162979126
6,2,8,6,-0.8943248987197876
6,2,8,7,-0.8747553825378418
6,2,8,8,-0.8590998649597168
6,2,8,9,-0.84344422817230225
6,2,8,10,-0.82387471199035645
6,2,8,11,-0.8043053150177002
6,2,8,12,-0.79256355762481689
6,2,8,13,-0.77690804004669189
6,2,8,14,-0.76125240325927734
6,2,8,15,-0.74559688568115234
6,2,8,16,-0.73385524749755859
6,2,8,17,-0.71819961071014404
6,2,8,18,-0.69863009452819824
6,2,8,19,-0.68297457695007324
6,2,8,20,-0.66340506076812744
6,2,8,21,-0.64774954319000244
6,2,8,22,-0.63209390640258789
6,2,8,23,-0.61643838882446289
6,2,8,24,-0.59686887264251709
6,2,8,25,-0.58121335506439209
6,2,8,26,-0.56555771827697754
6,2,8,27,-0.54598832130432129
6,2,8,28,-0.52641880512237549
6,2,8,29,-0.50684928894042969
6,2,8,30,-0.48727986216545105
6,2,8,31,-0.46771037578582764
6,2,8,32,-0.44814088940620422
6,2,8,33,-0.42465755343437195
6,2,8,34,-0.40508806705474854
6,2,8,35,-0.38943246006965637
6,2,8,36,-0.36986303329467773
6,2,8,37,-0.35420742630958557
6,2,8,38,-0.35029351711273193
6,2,8,39,-0.34637963771820068
6,2,8,40,-0.34246575832366943
6,2,8,41,-0.33855187892913818
6,2,8,42,-0.33463799953460693
6,2,8,43,-0.3307240903377533
6,2,8,44,-0.32681015133857727
6,2,8,45,-0.32289627194404602
6,2,8,46,-0.31898236274719238
6,2,8,47,-0.31506848335266113
6,2,8,48,-0.31115460395812988
6,2,8,49,-0.30724072456359863
6,2,8,50,-0.30332684516906738
6,2,8,51,-0.29941293597221375
6,2,8,52,-0.2954990565776825
6,2,8,53,-0.29158511757850647
6,2,8,54,-0.28767120838165283
6,2,8,55,-0.28375732898712158
6,2,8,56,-0.27984344959259033
6,2,8,57,-0.27592957019805908
6,2,8,58,-0.27201569080352783
6,2,8,59,-0.26810178160667419
6,2,8,60,-0.26418784260749817
6,2,8,61,-0.26027396321296692
6,2,8,62,-0.25636005401611328
6,2,8,63,-0.25244617462158203
6,2,8,64,-0.24853229522705078
6,2,8,65,-0.24461841583251953
6,2,8,66,-0.24070452153682709
6,2,8,67,-0.23679062724113464
6,2,8,68,-0.23287674784660339
6,2,8,69,-0.22896280884742737
6,2,8,70,-0.22504891455173492
6,2,8,71,-0.22113502025604248
6,2,8,72,-0.21722114086151123
6,2,8,73,-0.21330726146697998
6,2,8,74,-0.20939336717128754
6,2,8,75,-0.20547947287559509
6,2,8,76,-0.20156553387641907
6,2,8,77,-0.19765165448188782
6,2,8,78,-0.19373776018619537
6,2,8,79,-0.18982386589050293
6,2,8,80,-0.18590998649597168
6,2,8,81,-0.18199610710144043
6,2,8,82,-0.17808221280574799
6,2,8,83,-0.17416831851005554
6,2,8,84,-0.17025443911552429
6,2,8,85,-0.16634050011634827
6,2,8,86,-0.16242660582065582
6,2,8,87,-0.15851271152496338
6,2,8,88,-0.15459883213043213
6,2,8,89,-0.15068495273590088
6,2,8,90,-0.14677105844020844
6,2,8,91,-0.14285716414451599
6,2,8,92,-0.13894322514533997
6,2,8,93,-0.13502934575080872
6,2,8,94,-0.13111545145511627
6,2,8,95,-0.12720155715942383
6,2,8,96,-0.12328767776489258
6,2,8,97,-0.11937379091978073
6,2,8,98,-0.11545990407466888
6,2,8,99,-0.11154601722955704
6,2,8,100,-0.10763213038444519
6,2,8,101,-0.10371818393468857
6,2,8,102,-0.099804297089576721
6,2,8,103,-0.095890410244464874
6,2,8,104,-0.091976523399353027
6,2,8,105,-0.08806263655424118
6,2,8,106,-0.084148749709129333
6,2,8,107,-0.080234862864017487
6,2,8,108,-0.076320916414260864
6,2,8,109,-0.072407029569149017
6,2,8,110,-0.06849314272403717
6,2,8,111,-0.064579255878925323
6,2,8,112,-0.060665369033813477
6,2,8,113,-0.05675148218870163
6,2,8,114,-0.052837595343589783
6,2,8,115,-0.048923708498477936
6,2,8,116,-0.045009821653366089
6,2,8,117,-0.041095875203609467
6,2,8,118,-0.03718198835849762
6,2,8,119,-0.033268101513385773
6,2,8,120,-0.029354214668273926
6,2,8,121,-0.025440327823162079
6,2,8,122,-0.021526440978050232
6,2,8,123,-0.017612554132938385
6,2,8,124,-0.013698607683181763
6,2,8,125,-0.0097847208380699158
6,2,8,126,-0.0058708339929580688
6,2,8,127,-0.0019569471478462219
6,2,8,128,0.001956939697265625
6,2,8,129,0.0058708265423774719
6,2,8,130,0.0097847133874893188
6,2,8,131,0.013698630034923553
6,2,8,132,0.0176125168800354
6,2,8,133,0.021526403725147247
6,2,8,134,0.025440320372581482
6,2,8,135,0.029354207217693329
6,2,8,136,0.033268094062805176
6,2,8,137,0.037181980907917023
6,2,8,138,0.04109586775302887
6,2,8,139,0.045009784400463104
6,2,8,140,0.048923671245574951
6,2,8,141,0.052837558090686798
6,2,8,142,0.056751474738121033
6,2,8,143,0.06066536158323288
6,2,8,144,0.064579248428344727
6,2,8,145,0.068493135273456573
6,2,8,146,0.07240702211856842
6,2,8,147,0.076320938766002655
6,2,8,148,0.080234825611114502
6,2,8,149,0.084148712456226349
6,2,8,150,0.088062629103660583
6,2,8,151,0.09197651594877243
6,2,8,152,0.095890402793884277
6,2,8,153,0.099804289638996124
6,2,8,154,0.10371817648410797
6,2,8,155,0.10763209313154221
6,2,8,156,0.11154597997665405
6,2,8,157,0.1154598668217659
6,2,8,158,0.11937378346920013
6,2,8,159,0.12328767031431198
6,2,8,160,0.12720155715942383
6,2,8,161,0.13111543655395508
6,2,8,162,0.13502933084964752
6,2,8,163,0.13894325494766235
6,2,8,164,0.1428571343421936
6,2,8,165,0.14677101373672485
6,2,8,166,0.15068493783473969
6,2,8,167,0.15459883213043213
6,2,8,168,0.15851271152496338
6,2,8,169,0.16242659091949463
6,2,8,170,0.16634048521518707
6,2,8,171,0.1702544093132019
6,2,8,172,0.17416828870773315
6,2,8,173,0.1780821681022644
6,2,8,174,0.18199609220027924
6,2,8,175,0.18590998649597168
6,2,8,176,0.18982386589050293
6,2,8,177,0.19373774528503418
6,2,8,178,0.19765163958072662
6,2,8,179,0.20156556367874146
6,2,8,180,0.20547944307327271
6,2,8,181,0.20939332246780396
6,2,8,182,0.21330724656581879
6,2,8,183,0.21722114086151123
6,2,8,184,0.22113502025604248
6,2,8,185,0.22504889965057373
6,2,8,186,0.22896279394626617
6,2,8,187,0.23287671804428101
6,2,8,188,0.23679059743881226
6,2,8,189,0.24070447683334351
6,2,8,190,0.24461840093135834
6,2,8,191,0.24853229522705078
6,2,8,192,0.25244617462158203
6,2,8,193,0.25636005401611328
6,2,8,194,0.26027393341064453
6,2,8,195,0.26418787240982056
6,2,8,196,0.26810175180435181
6,2,8,197,0.27201563119888306
6,2,8,198,0.27592957019805908
6,2,8,199,0.27984344959259033
6,2,8,200,0.28375732898712158
6,2,8,201,0.28767120838165283
6,2,8,202,0.29158508777618408
6,2,8,203,0.29549902677536011
6,2,8,204,0.29941290616989136
6,2,8,205,0.30332678556442261
6,2,8,206,0.30724072456359863
6,2,8,207,0.31115460395812988
6,2,8,208,0.31506848335266113
6,2,8,209,0.31898236274719238
6,2,8,210,0.32289624214172363
6,2,8,211,0.32681018114089966
6,2,8,212,0.33072406053543091
6,2,8,213,0.33463793992996216
6,2,8,214,0.33855187892913818
6,2,8,215,0.34246575832366943
6,2,8,216,0.34637963771820068
6,2,8,217,0.35029351711273193
6,2,8,218,0.35420739650726318
6,2,8,219,0.36986303329467773
6,2,8,220,0.38943248987197876
6,2,8,221,0.40508806705474854
6,2,8,222,0.42465752363204956
6,2,8,223,0.44814085960388184
6,2,8,224,0.46771037578582764
6,2,8,225,0.48727983236312866
6,2,8,226,0.50684928894042969
6,2,8,227,0.52641880512237549
6,2,8,228,0.54598826169967651
6,2,8,229,0.56555771827697754
6,2,8,230,0.58121329545974731
6,2,8,231,0.59686887264251709
6,2,8,232,0.61643832921981812
6,2,8,233,0.63209390640258789
6,2,8,234,0.64774948358535767
6,2,8,235,0.66340506076812744
6,2,8,236,0.68297457695007324
6,2,8,237,0.69863009452819824
6,2,8,238,0.71819961071014404
6,2,8,239,0.73385518789291382
6,2,8,240,0.74559688568115234
6,2,8,241,0.76125240325927734
6,2,8,242,0.77690804004669189
6,2,8,243,0.79256355762481689
6,2,8,244,0.80430525541305542
6,2,8,245,0.82387471199035645
6,2,8,246,0.84344422817230225
6,2,8,247,0.85909980535507202
6,2,8,248,0.8747553825378418
6,2,8,249,0.89432483911514282
6,2,8,250,0.9099804162979126
6,2,8,251,0.92954987287521362
6,2,8,252,0.94129157066345215
6,2,8,253,0.95694714784622192
6,2,8,254,0.97651660442352295
6,2,8,255,0.99608612060546875
8,2,2,0,-0.013698607683181763
8,2,2,1,-0.0058708339929580688
8,2,2,2,0.013698630034923553
8,2,2,3,0.021526403725147247
8,2,3,0,-0.8669276237487793
8,2,3,1,-0.60078275203704834
8,2,3,2,-0.32289627194404602
8,2,3,3,-0.041095875203609467
8,2,3,4,0.04109586775302887
8,2,3,5,0.32289624214172363
8,2,3,6,0.60078275203704834
8,2,3,7,0.86692756414413452
8,2,4,0,-0.9021526575088501
8,2,4,1,-0.70645797252655029
8,2,4,2,-0.53033268451690674
8,2,4,3,-0.36986303329467773
8,2,4,4,-0.22504891455173492
8,2,4,5,-0.095890410244464874
8,2,4,6,-0.045009821653366089
8,2,4,7,-0.013698607683181763
8,2,4,8,0.013698630034923553
8,2,4,9,0.045009784400463104
8,2,4,10,0.095890402793884277
8,2,4,11,0.22504889965057373
8,2,4,12,0.36986303329467773
8,2,4,13,0.53033268451690674
8,2,4,14,0.70645791292190552
8,2,4,15,0.9021526575088501
8,2,6,0,-0.97651660442352295
8,2,6,1,-0.9178081750869751
8,2,6,2,-0.8669276237487793
8,2,6,3,-0.8121330738067627
8,2,6,4,-0.75342464447021484
8,2,6,5,-0.70254397392272949
8,2,6,6,-0.65166342258453369
8,2,6,7,-0.60078275203704834
8,2,6,8,-0.54207432270050049
8,2,6,9,-0.49119377136230469
8,2,6,10,-0.42465755343437195
8,2,6,11,-0.36594915390014648
8,2,6,12,-0.31115460395812988
8,2,6,13,-0.25636005401611328
8,2,6,14,-0.20156553387641907
8,2,6,15,-0.15459883213043213
8,2,6,16,-0.10763213038444519
8,2,6,17,-0.076320916414260864
8,2,6,18,-0.060665369033813477
8,2,6,19,-0.048923708498477936
8,2,6,20,-0.045009821653366089
8,2,6,21,-0.041095875203609467
8,2,6,22,-0.03718198835849762
8,2,6,23,-0.033268101513385773
8,2,6,24,-0.029354214668273926
8,2,6,25,-0.025440327823162079
8,2,6,26,-0.021526440978050232
8,2,6,27,-0.017612554132938385
8,2,6,28,-0.013698607683181763
8,2,6,29,-0.0097847208380699158
8,2,6,30,-0.0058708339929580688
8,2,6,31,-0.0019569471478462219
8,2,6,32,0.001956939697265625
8,2,6,33,0.0058708265423774719
8,2,6,34,0.0097847133874893188
8,2,6,35,0.013698630034923553
8,2,6,36,0.0176125168800354
8,2,6,37,0.021526403725147247
8,2,6,38,0.025440320372581482
8,2,6,39,0.029354207217693329
8,2,6,40,0.033268094062805176
8,2,6,41,0.037181980907917023
8,2,6,42,0.04109586775302887
8,2,6,43,0.045009784400463104
8,2,6,44,0.048923671245574951
8,2,6,45,0.06066536158323288
8,2,6,46,0.076320938766002655
8,2,6,47,0.10763209313154221
8,2,6,48,0.15459883213043213
8,2,6,49,0.20156556367874146
8,2,6,50,0.25636005401611328
8,2,6,51,0.31115460395812988
8,2,6,52,0.36594909429550171
8,2,6,53,0.42465752363204956
8,2,6,54,0.49119371175765991
8,2,6,55,0.54207432270050049
8,2,6,56,0.60078275203704834
8,2,6,57,0.65166342258453369
8,2,6,58,0.70254403352737427
8,2,6,59,0.75342464447021484
8,2,6,60,0.8121330738067627
8,2,6,61,0.86692756414413452
8,2,6,62,0.9178081750869751
8,2,6,63,0.97651660442352295
8,2,8,0,-0.99608612060546875
8,2,8,1,-0.9804304838180542
8,2,8,2,-0.9647749662399292
8,2,8,3,-0.94911932945251465
8,2,8,4,-0.9373776912689209
8,2,8,5,-0.9217221736907959
8,2,8,6,-0.9099804162979126
8,2,8,7,-0.89823877811431885
8,2,8,8,-0.88649702072143555
8,2,8,9,-0.8747553825378418
8,2,8,10,-0.8590998649597168
8,2,8,11,-0.8473581075668335
8,2,8,12,-0.8277885913848877
8,2,8,13,-0.8121330738067627
8,2,8,14,-0.80039143562316895
8,2,8,15,-0.78473579883575439
8,2,8,16,-0.76908028125762939
